"LabID","Fibre"
10,-0.528287049604294
27,0.138563405782003
225,0.907656226639339
448,-0.656884463568317
730,-0.689195955866848
964,-1.1144151946404
1041,-0.380073808875698
1059,-0.187348446762118
1097,-0.611932815421904
1183,1.65492086826077
1339,-1.06403695610556
1619,-0.119072054414462
1773,0.40531452779656
1964,0.0511841226829283
2205,-1.01425652750304
2207,0.25011167768443
2590,0.268426210811495
2812,1.23764600912676
3190,-0.00154491646005959
3288,-0.158609185443086
3916,-0.399387617921214
3921,0.749814743537621
4047,2.959929008793
4675,-0.456460087390835
4783,-0.885196344606556
4851,-0.753171500878719
5141,1.30834487230527
5333,-0.222729411852475
5359,-0.491989603056466
5520,2.09241735043369
5521,-1.74347851287989
5531,0.0920039461258453
5677,-1.8265630830255
5687,-0.543942866079878
5769,1.75478509579681
5816,0.904750350769035
6101,-0.789909458688114
6205,-0.804745596891451
6520,0.838205222611981
6607,0.228882142577861
6681,-0.794882894634691
6821,-0.00406941121859483
6902,1.21391180007414
6919,0.126383367351334
6941,-0.499431608223298
7024,0.149088004911647
7076,-0.465707634146663
7145,0.0450980093970932
7237,1.16193513204341
7512,-0.62693686637392
7632,0.32806263109351
8125,0.58758825978558
8180,0.854648543341203
8535,0.0548067813070778
8846,-0.19921832392154
8911,-1.50691200472294
8980,-0.678364331776782
8981,1.69768238388464
9296,-0.192572212680068
9514,-1.94098057815925
9688,0.313338179360626
9796,-0.844822629070445
9980,0.534264629406487
10022,0.169786083173432
10448,-1.10913005053902
10601,3.0912899584901
10607,-0.645182826142481
10638,0.225903138751688
10720,1.25525223559634
10798,0.499923467721244
10874,0.7402812274929
11038,0.29204884451492
11342,2.69700084593755
11361,-0.500676723088259
11638,-0.819308521936082
11671,0.0877070412973857
12653,-1.28254400628295
12718,-1.83662375033623
12808,0.0912883533341422
12962,0.374334035928097
13038,1.44013593352973
13207,0.45842395644494
13252,0.675291581708062
13297,1.0636103458798
13429,-0.482029724429433
13473,-0.93767336985423
13501,-1.17894785997226
13892,1.71777824601933
14097,-0.363675197715717
14117,-1.09031080871176
14501,-0.459496684647462
14554,0.211096331057541
14593,1.52948412228517
14926,0.509303121479859
15129,-0.539424437753968
15213,-0.39433764868784
15218,-1.16356669086859
15237,0.846081021511357
15325,1.07145323342783
15341,-0.0184083275246167
16051,-0.230546682221154
16145,0.366486085048481
16182,-0.206479180770327
16223,-0.956536395254206
16602,-0.66633777022835
16607,-0.490338771146812
16662,-0.192776231448743
16842,1.28744506889138
17013,-0.243949667200974
17118,0.234054043326379
17169,-1.02389916169715
17175,0.880480269399422
